종가,52주최고,고점대비%,신고가갱신,OBV위치%,5일수익%,20일수익%,거래량배수,20일선위,60일선위,데이터일수,A_신고가임박,B_OBV신고가,C_연속양봉,티커,종목명,시총(억),거래대금(억)
40250.0,70300.0,-42.75,False,45.8,-2.19,-5.07,0.38,False,False,323,False,False,False,008770,호텔신라,15856.240884,19.23457425
8050.0,10800.0,-25.46,False,60.1,-5.96,13.06,0.3,False,True,323,False,False,False,000370,한화손해보험,9479.199898,18.9617792
31650.0,39400.0,-19.67,False,93.3,10.86,9.9,1.11,True,True,323,False,False,False,045100,한양이엔지,5547.5,18.94491875
10130.0,21350.0,-52.55,False,94.4,5.19,12.43,0.67,True,True,323,False,False,False,393890,더블유씨피,3485.843832,18.9171952
3735.0,10350.0,-63.91,False,98.8,21.27,20.1,1.25,True,True,323,False,False,False,209640,와이제이링크,1075.1509188,18.38928451
15200.0,34350.0,-55.75,False,72.2,-3.25,-9.58,0.89,False,False,323,False,False,False,097230,HJ중공업,13779.0694944,18.899526
12910.0,23700.0,-45.53,False,86.0,23.19,32.55,1.32,True,True,323,False,False,True,086390,유니테스트,2660.7864634,18.89441525
68700.0,89000.0,-22.81,False,98.8,5.37,8.19,0.64,True,False,323,False,False,False,383220,F&F,26278.65345,18.6542125
18550.0,22200.0,-16.44,False,47.0,8.86,22.77,2.73,True,True,323,False,False,True,086670,비엠티,1853.1627295,18.7363232
18530.0,76700.0,-75.84,False,81.5,11.36,-7.07,0.71,True,False,323,False,False,True,397030,에이프릴바이오,5178.2951378,18.30634785
13160.0,25500.0,-48.39,False,97.6,-9.24,-14.38,0.32,False,False,323,False,False,False,060250,NHN KCP,5341.361263,18.7151117
29450.0,67800.0,-56.56,False,88.3,6.9,-3.76,0.23,True,False,323,False,False,False,082920,비츠로셀,13203.2970225,18.048447
12970.0,61500.0,-78.91,False,49.1,3.76,13.08,1.27,True,True,207,False,False,False,403850,더핑크퐁컴퍼니,1874.241906,17.2261245
10410.0,18460.0,-43.61,False,98.5,0.19,20.91,0.09,True,True,323,False,False,False,388050,지투파워,1970.1037161,17.9903872
2680.0,4120.0,-34.95,False,94.8,2.1,37.79,0.36,True,True,323,False,False,True,452260,한화갤러리아,5127.5866845,17.93417077
14550.0,29100.0,-50.0,False,66.4,-4.9,9.23,0.82,False,True,323,False,False,False,024850,HLB이노베이션,4607.4392344,18.00356225
14140.0,34700.0,-59.25,False,69.8,14.68,16.28,2.23,True,True,323,False,False,True,168360,펨트론,3166.3075598,17.78284315
60000.0,70200.0,-14.53,False,58.6,3.09,-5.36,0.44,True,True,323,True,False,True,251970,펌텍코리아,7402.8,17.8889185
1887.0,6160.0,-69.37,False,93.1,8.39,10.35,1.83,True,False,323,False,False,False,357880,SKAI,1042.92003452,17.29840101
51400.0,95300.0,-46.07,False,73.4,6.97,4.26,0.72,True,True,323,False,False,False,121600,나노신소재,6278.241792,17.225752
3305.0,15499.0,-78.68,False,95.5,13.97,10.72,1.08,True,True,323,False,False,False,424870,이뮨온시아,3011.70476355,16.46215067
17330.0,23300.0,-25.62,False,29.4,-8.11,-9.31,0.38,False,False,323,False,False,False,030000,제일기획,19994.164905,17.2233805
162500.0,318000.0,-48.9,False,56.1,3.44,4.84,0.65,False,True,323,False,False,False,004800,효성,27521.229108,17.1829665
38550.0,55800.0,-30.91,False,52.8,-2.28,-8.87,0.47,False,False,323,False,False,False,081660,미스토홀딩스,20493.45024,17.1637475
41950.0,57700.0,-27.3,False,90.3,3.58,9.96,0.77,True,True,323,False,False,False,001120,LX인터내셔널,16414.86,16.79160575
119200.0,162300.0,-26.56,False,68.2,-3.4,-0.67,0.24,False,False,323,False,False,False,011780,금호석유화학,29987.5314,16.4126085
15540.0,51300.0,-69.71,False,86.1,4.79,9.28,0.28,True,False,179,False,False,False,490470,세미파이브,5307.96864,16.0923087
36900.0,48100.0,-23.28,False,22.4,8.85,19.22,1.78,True,True,323,False,False,False,013030,하이록코리아,4389.517712,16.3496025
9840.0,10790.0,-8.8,False,62.3,5.47,0.41,0.88,True,True,323,True,False,False,041960,코미팜,7454.3582799,16.34907815
26450.0,122625.0,-78.43,False,80.7,4.13,-15.5,0.33,False,False,185,False,False,False,476830,알지노믹스,7546.912284,15.51480875
4295.0,6812.0,-36.95,False,86.1,10.41,-6.22,0.87,True,True,323,False,False,False,061970,LB세미콘,3034.5941598,16.09410981
48200.0,149200.0,-67.69,False,0.7,2.55,-10.24,0.45,False,True,323,False,False,False,445680,큐리옥스바이오시스템즈,8190.3443745,15.9751275
138050.0,156600.0,-11.85,False,25.2,-3.86,-5.38,0.3,False,True,323,True,False,False,282330,BGF리테일,24180.184494,15.987378
75400.0,224000.0,-66.34,False,67.0,6.8,6.05,0.77,True,False,323,False,False,False,099320,쎄트렉아이,8301.068724,16.037733
81100.0,170300.0,-52.38,False,69.1,14.55,15.86,1.71,True,True,205,False,False,False,388210,씨엠티엑스,7395.299508,15.355446
24250.0,44200.0,-45.14,False,98.9,3.85,50.06,0.31,True,True,323,False,False,False,382900,범한퓨얼셀,2146.445,15.26619275
4885.0,11430.0,-57.26,False,0.0,-2.88,7.01,0.94,False,False,323,False,False,False,336570,원텍,4397.0718155,15.31024621
40950.0,66400.0,-38.33,False,89.7,4.87,2.5,0.48,True,True,323,False,False,False,005070,코스모신소재,13617.97411,15.06748425
125100.0,183800.0,-31.94,False,77.9,-1.96,-3.99,0.63,False,True,323,False,False,False,006280,녹십자,14748.410956,14.8980925
7800.0,16850.0,-53.71,False,81.3,15.38,11.43,3.97,True,True,323,False,False,True,102120,어보브반도체,1381.5645081,14.65249665
11250.0,20950.0,-46.3,False,82.0,16.82,16.94,1.05,True,True,323,False,False,True,079370,제우스,3489.411375,14.66674615
36000.0,66000.0,-45.45,False,4.5,5.26,-5.88,0.45,True,True,323,False,False,False,039200,오스코텍,13811.201536,14.47780875
8310.0,19950.0,-58.35,False,64.7,5.86,6.68,0.73,True,False,323,False,False,False,031330,에스에이엠티,8309.5900677,14.37976115
21400.0,64100.0,-66.61,False,82.1,8.63,11.57,0.85,True,True,323,False,False,False,355150,코스텍시스,1676.43025,14.042237
68100.0,180200.0,-62.21,False,73.7,8.96,4.13,0.47,True,True,323,False,False,False,189300,인텔리안테크,7365.922942,14.219238
23700.0,25050.0,-5.39,False,67.7,-2.27,8.22,0.56,True,True,323,True,False,False,294870,IPARK현대산업개발,15587.083545,13.992936
26600.0,35950.0,-26.01,False,3.6,0.76,0.38,0.72,True,True,323,False,False,False,002790,아모레퍼시픽홀딩스,20452.56315,14.02720425
30800.0,83000.0,-62.89,False,24.6,1.99,4.94,0.5,True,True,323,False,False,False,065350,신성델타테크,8506.281906,13.91440175
43550.0,105900.0,-58.88,False,11.9,-1.47,10.53,0.47,True,True,323,False,False,False,122870,와이지엔터테인먼트,8205.370511,13.84229
11930.0,19490.0,-38.79,False,96.6,9.65,40.35,0.92,True,True,323,False,False,True,149950,아바텍,1633.2905085,13.9042631
73800.0,113400.0,-34.92,False,30.8,-0.54,0.41,0.32,False,True,323,False,False,False,017800,현대엘리베이터,29045.642055,13.562408
46300.0,69000.0,-32.9,False,70.4,-1.49,4.87,0.3,False,True,323,False,False,False,051600,한전KPS,20992.5,13.543406
8270.0,12860.0,-35.69,False,36.7,18.65,32.53,2.24,True,True,323,False,False,True,000520,삼일제약,1763.5442343,13.5116002
22950.0,34250.0,-32.99,False,100.0,28.07,22.79,1.14,True,True,285,False,True,True,484120,도우인시스,2498.292216,13.309052
74000.0,87900.0,-15.81,False,89.8,9.47,16.9,0.48,True,True,323,False,False,False,219130,타이거일렉,4666.26031,13.38385
35550.0,45700.0,-22.21,False,19.0,-3.13,-2.6,0.31,False,True,323,False,False,False,036460,한국가스공사,32955.741,13.41033725
47100.0,93800.0,-49.79,False,78.8,4.09,1.51,0.47,True,True,323,False,False,False,033100,제룡전기,7597.519457,13.38235625
40100.0,80800.0,-50.37,False,50.5,-2.08,-10.09,0.65,False,True,323,False,False,False,036830,솔브레인홀딩스,8242.600362,13.176315
3945.0,7880.0,-49.94,False,83.7,8.83,-9.31,0.34,False,False,323,False,False,False,126640,화신정공,1400.4836045,13.24503163
6610.0,9900.0,-33.23,False,53.7,-2.79,-4.62,1.46,False,True,323,False,False,False,002900,TYM,2761.38,12.83998935
68000.0,101900.0,-33.27,False,86.8,13.33,16.24,1.64,True,True,323,False,False,False,053610,프로텍,6057.0,12.806308
24500.0,36950.0,-33.69,False,72.0,-2.58,3.81,0.26,False,True,323,False,False,False,007390,네이처셀,15915.458832,12.7838515
14340.0,19590.0,-26.8,False,27.1,-3.11,-1.04,0.54,False,False,323,False,False,False,035250,강원랜드,30572.09745,12.738042
13810.0,25700.0,-46.26,False,69.2,-4.23,-4.56,1.86,False,False,323,False,False,True,214180,헥토이노베이션,1825.5680635,12.6846765
23300.0,29950.0,-22.2,False,72.0,-9.69,-13.7,0.41,False,False,323,False,False,False,007070,GS리테일,19647.742525,12.7147765
19500.0,95800.0,-79.65,False,14.8,-2.74,-35.32,0.61,False,False,323,False,False,False,174900,앱클론,3958.5023936,12.6520456
83400.0,103000.0,-19.03,False,48.5,-2.23,5.17,0.26,True,True,323,False,False,False,012750,에스원,31767.312808,12.550914
37450.0,56000.0,-33.13,False,53.8,2.04,43.49,1.42,True,True,323,False,False,False,452430,사피엔반도체,3128.804559,12.45892
5370.0,9880.0,-45.65,False,92.5,-4.45,-3.24,0.52,False,False,137,False,False,False,279570,케이뱅크,21866.9686389,12.14795675
18120.0,22000.0,-17.64,False,88.8,-3.57,5.9,0.25,False,True,323,False,False,False,139130,iM금융지주,28727.1222112,12.3212575
4210.0,8390.0,-49.82,False,73.4,3.82,6.05,3.53,True,True,323,False,False,True,009070,KCTC,1272.0,12.29399859
19980.0,29250.0,-31.69,False,84.7,1.11,15.49,0.33,True,True,323,False,False,False,059090,미코,6666.647211,12.04198015
12850.0,27800.0,-53.78,False,99.9,0.55,18.43,0.11,True,True,323,False,False,False,130660,한전산업,4218.44,12.13913185
53500.0,112600.0,-52.49,False,75.5,-5.14,-11.42,0.53,False,False,323,False,False,False,011210,현대위아,14712.539903,11.966457
21950.0,46900.0,-53.2,False,56.8,-2.01,-7.19,0.55,False,False,323,False,False,False,383310,에코프로에이치엔,4583.022642,11.62472525
59100.0,77700.0,-23.94,False,41.6,-2.8,3.5,0.26,False,True,323,False,False,False,004490,세방전지,8246.7,11.828909
251000.0,350500.0,-28.39,False,20.9,0.4,-5.28,0.31,False,False,323,False,False,False,140860,파크시스템스,17716.24657,11.669945
38750.0,58600.0,-33.87,False,54.3,-2.39,-12.23,0.35,False,False,323,False,False,False,195940,HK이노엔,11006.1626535,11.62057125
18320.0,76666.0,-76.1,False,76.7,-0.27,21.89,0.48,True,False,323,False,False,False,484870,엠앤씨솔루션,5074.92216,11.5455018
21600.0,80200.0,-73.07,False,80.8,-1.14,-16.76,0.83,False,False,195,False,False,False,0009K0,에임드바이오,14070.9111065,11.267632
10620.0,32150.0,-66.97,False,82.2,16.96,24.94,0.87,True,True,323,False,False,False,432720,퀄리타스반도체,1502.4638748,11.4801007
15170.0,28900.0,-47.51,False,97.9,6.38,4.48,0.13,False,True,323,False,False,False,476060,온코닉테라퓨틱스,6901.99168,11.37563005
7400.0,11280.0,-34.4,False,42.8,2.35,42.31,0.74,True,True,323,False,False,False,216080,제테마,2718.2295171,11.4625008
18740.0,45300.0,-58.63,False,99.2,13.03,50.64,0.25,True,True,323,False,False,False,199430,케이엔알시스템,2117.3608313,11.18757125
19180.0,19950.0,-3.86,False,40.3,1.75,0.21,2.38,True,True,323,True,False,False,453340,현대그린푸드,6276.7577671,11.3441359
97500.0,202500.0,-51.85,False,19.2,-5.8,17.61,0.35,True,True,323,False,False,False,006650,대한유화,6363.5,11.388067
29600.0,57300.0,-48.34,False,34.4,-3.11,-6.62,0.27,False,False,323,False,False,False,213420,덕산네오룩스,7368.65236825,11.1702765
32200.0,124000.0,-74.03,False,80.2,3.21,-15.15,0.27,False,False,269,False,False,False,456160,지투지바이오,5325.5736765,10.978999
5340.0,10150.0,-47.39,False,100.0,10.9,3.69,0.71,True,True,323,False,True,False,382800,지앤비에스 에코,1617.0168828,11.14429315
2395.0,3155.0,-24.09,False,96.0,-16.26,54.32,0.11,True,True,323,False,False,False,162300,신스틸,1005.6810135,10.83663595
3265.0,3960.0,-17.55,False,94.4,7.58,31.92,0.25,True,True,323,False,False,False,005160,동국산업,1798.2045783,10.9224812
16100.0,26400.0,-39.02,False,62.8,13.62,-9.7,1.51,True,False,323,False,False,True,039830,오로라,1758.656226,10.88543265
49350.0,79500.0,-37.92,False,82.4,-2.66,-7.76,0.47,False,False,323,False,False,False,005850,에스엘,23038.46592,10.69809075
27700.0,35800.0,-22.63,False,65.0,1.28,-11.22,0.84,False,False,323,False,False,False,340570,티앤엘,4451.42324,10.5787135
7850.0,17970.0,-56.32,False,93.7,8.43,10.88,1.02,True,True,323,False,False,False,017510,세명전기,1202.9094,10.58441065
16810.0,49700.0,-66.18,False,88.8,6.46,5.92,0.71,True,True,323,False,False,False,011930,신성이엔지,3421.591667,10.42670945
7150.0,14500.0,-50.69,False,99.9,6.88,12.6,0.22,True,True,323,False,False,False,059120,아진엑스텍,1316.4937454,10.347583
10660.0,28700.0,-62.86,False,69.5,2.5,-10.57,0.36,False,False,323,False,False,False,281740,레이크머티리얼즈,7046.3147456,10.3466582
3770.0,13494.0,-72.06,False,95.9,6.35,-2.84,0.79,True,False,323,False,False,False,012200,계양전기,1039.9120678,10.34055459
18430.0,57800.0,-68.11,False,19.0,-4.51,-0.11,1.09,False,False,323,False,False,False,042520,한스바이오메드,2538.523326,10.3085626
20150.0,105000.0,-80.81,False,45.0,0.5,10.78,0.32,False,False,323,False,False,False,348370,엔켐,4436.976285,10.2781463
41000.0,73000.0,-43.84,False,81.8,0.0,13.26,0.24,True,True,323,False,False,False,107640,한중엔시에스,3712.095387,10.27521825
26050.0,62000.0,-57.98,False,89.4,14.25,6.33,0.73,True,False,323,False,False,False,200710,에이디테크놀로지,3459.735799,10.2432
13460.0,25000.0,-46.16,False,96.0,13.3,2.36,0.94,True,True,323,False,False,False,482630,삼양엔씨켐,2922.08538,10.20058125
19060.0,77000.0,-75.25,False,98.5,4.73,25.73,0.29,True,True,187,False,False,False,0007C0,아크릴,1541.822208,10.16161685
8290.0,9520.0,-12.92,False,100.0,21.91,20.32,1.42,True,True,323,True,True,False,077500,유니퀘스트,1792.808466,10.2383119
5830.0,9530.0,-38.82,False,99.8,7.37,0.87,0.41,True,True,323,False,False,False,264850,이랜시스,1778.2937244,10.2272539
9960.0,27500.0,-63.78,False,50.1,0.71,15.55,0.45,True,True,323,False,False,False,115500,케이씨에스,1228.8,10.1729361
31100.0,35400.0,-12.15,False,61.2,4.71,13.3,0.96,True,True,323,True,False,False,101160,월덱스,5118.40783,10.03943775
78100.0,116700.0,-33.08,False,29.3,4.55,7.13,1.8,True,True,323,False,False,False,071320,지역난방공사,8927.211624,10.0299775
